14002267,SEAWAY BANK AND TRUST CO,"2102 W FOND DU LAC AVE, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-20 00:00:00.000000,3608 N TEUTONIA AVE,No Contest,Court,Closed,10241241,0,No,No,Guilty,10000,0,2014-02-06,2015-03-19,2
14002268,SHANEE SCRUGGS I LLC,"3805 W CENTER ST, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-18 00:00:00.000000,3805 W CENTER ST,No Contest,"Shanee Scruggs, RA",Active,10153883,0,No,No,Guilty,400,400,2014-04-03,2014-06-02,2
14002270,DON DOKKEN LLC,"3921 Apt. 8 W COUNTY LINE RD, BROWN DEER, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-10 00:00:00.000000,3101 N 2 ST,No Contest,Chad Davidson,Active,10136561,0,No,No,Guilty,2380,2380,2014-04-03,2014-06-02,2
14002298,SWD & NAT REAL ESTATE LLC,"9042 N SILVERBROOK LN, BROWN DEER, WI 53223",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-08-02 00:00:00.000000,2900 N 29 ST,No Contest,Court,Active,10368831,0,Yes,No,Guilty,3530,3530,2014-02-06,2014-04-07,2
14002304,CARE INVESTMENT GROUP LLC,"9447 N 45TH ST, BROWN DEER, WI 53223",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-28 00:00:00.000000,3779 N 13 ST,No Contest,Court,Closed,10254561,0,No,No,Guilty,9880,0,2014-02-06,2014-04-07,2
14002493,HALLMANN CAIN LLC,"PO BOX 333, MILWAUKEE, WI 53201",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-07 00:00:00.000000,2713 W CONCORDIA AVE,No Contest,Defense Attorney,Closed,10257271,0,No,No,Guilty,280,0,2014-05-29,2014-07-28,2
14002494,PAK RENTALS & CONSTRUCTION LLC,"2842 S 49TH ST, MILWAUKEE, WI 53219",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-08-20 00:00:00.000000,2864 N 12 ST,No Contest,Court,Active,10405151,0,No,No,Guilty,7100,7100,2014-02-12,2014-04-14,A
14002495,BALDERAS BROTHERS INC,"2818 W FOREST HOME AVE, Milwaukee, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-27 00:00:00.000000,2491 S 12 ST,No Contest,Leo Balderas,Active,10105441,0,No,Yes,Guilty,4430,3565,2014-06-12,2018-10-30,3
14002497,POGALL 3 LLC,"414 S 2ND ST, MILWAUKEE, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-07-08 00:00:00.000000,2466 S 9 PL,No Contest,Court,Closed,10312561,0,No,No,Guilty,2780,0,2014-02-12,2014-04-14,A
14002498,JAKE METRO PROPERTIES LLC,"2959 S 11 ST, Milwaukee, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-25 00:00:00.000000,1959 S 7 ST,No Contest,Court,Active,10294142,0,No,No,Guilty,1380,1380,2014-02-12,2014-04-14,A
14002521,FAIRTREE PROPERTIES LLC,"746 E BEAUMONT AVE, WHITEFISH BAY, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-11-12 00:00:00.000000,4042 N 12 ST,No Contest,Jolene Vrana,Closed,9865241,0,No,No,Guilty,480,0,2014-04-17,2014-06-16,3
14002532,PBR PROPERTIES LLC,"8577 S 68TH ST, FRANKLIN, WI 53132",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-24 00:00:00.000000,2735 N 44 ST,No Contest,Daniel Jardon,Closed,9691351,0,No,No,Guilty,1000,0,2014-04-17,2014-06-16,3
14002533,MAP 2012 LLC,"414 S 2ND ST, MILWAUKEE, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-08-29 00:00:00.000000,4719 N 36 ST,No Contest,Court,Closed,10423241,0,No,No,Guilty,380,0,2014-02-12,2014-04-14,A
14002614,SELECT TIRE SALES INC,"19870 TIMBERLINE DRV, BROOKFIELD, WI 53005",Traffic citation,"Statute TR325.02(1), Fed Motor Carrier Regs (Veh Markings)",2013-12-17 17:40:00.000000,SHERMAN BLVD N / 2400 BLK,No Contest,Court,Closed,T3802610,114,No,No,Guilty,114,0,2014-02-03,2014-04-04,2
14003664,MOSTREET LLC,"730 Apt. 1-A N PLANKINTON AVE, MILWAUKEE, WI 53203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-21 00:00:00.000000,152 W WISCONSIN AVE,Not Guilty,Defense Attorney,Closed,10038461,0,No,No,Guilty,1880,0,2014-04-03,2014-07-02,3
14003665,JGS HOLDINGS LLC,"1660 Apt. 2111 N PROSPECT AVE, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-08-13 00:00:00.000000,5725 W NORTH AVE,No Contest,Defense Attorney,Closed,10389391,0,No,No,Guilty,285,0,2014-02-13,2014-04-14,3
14003666,JACK THOMAS INVESTMENTS LLC,"2728 W PIERCE ST, MILWAUKEE, WI 53215",Municipal citation,"Ordinance 214-7-2-b-1, Annual Fire Inspection Required",2013-12-05 10:50:00.000000,2728 W PIERCE ST,No Contest,Court,Active,NS010605001,545,No,No,Guilty,270,270,2014-02-20,2014-04-21,2
14003674,LUCZAK PROPERTIES LLC,"7872 S 66TH ST, FRANKLIN, WI 53132",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-10-16 10:45:00.000000,1521 W WRIGHT ST,No Contest,Court,Active,NS010521811,492,No,No,Guilty,492,492,2014-02-13,2014-04-14,3
14003676,LUCZAK PROPERTIES LLC,"7872 S 66TH ST, FRANKLIN, WI 53132",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2013-10-16 10:45:00.000000,1521 W WRIGHT ST,No Contest,Court,Active,NS010521841,681,No,No,Guilty,681,681,2014-02-13,2014-04-14,3
14003687,CRESTWOOD INVESTMENTS LLC,"6207J N TEUTONIA AVE, Milwaukee, WI 53209",Municipal citation,"Ordinance 295-503-1, Residential Lot - Land Use Violation",2013-12-02 12:32:00.000000,5464 N 57 ST,No Contest,Court,Active,NS010598131,345,No,No,Guilty,345,345,2014-02-13,2014-04-14,3
14003688,CRESTWOOD INVESTMENTS LLC,"6207J N TEUTONIA AVE, Milwaukee, WI 53209",Municipal citation,"Ordinance 295-503-1, Residential Lot - Land Use Violation",2013-12-02 12:32:00.000000,5464 N 57 ST,No Contest,Court,Active,NS010598151,345,No,No,Guilty,345,345,2014-02-13,2014-04-14,3
14004285,ILO CORPORATION,"P.O. BOX 100804, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-22 00:00:00.000000,3350 N 9 ST,No Contest,Paris Crossley,Closed,10229051,0,No,No,Guilty,1480,0,2014-07-10,2015-10-21,2
14004286,NEW COVENANT HOUSING CORPORATION INC,"2331 N 39TH ST, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-16 00:00:00.000000,3805 W NORTH AVE,No Contest,Defense Attorney,Closed,10148131,0,No,No,Guilty,680,0,2014-04-22,2014-06-23,2
14004292,JEERAPHON LLC,"2363 N 103 ST, WAUWATOSA, WI 53226",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-16 00:00:00.000000,2444 N 35 ST,No Contest,Defendant,Closed,10147741,0,No,No,Guilty,380,0,2014-04-22,2014-07-21,2
14004305,D & L 275 LLC,"111 Apt. 1500 E WISCONSIN AVE, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-28 00:00:00.000000,2248 S 7 ST,No Contest,Daniel Pauli,Closed,9983841,0,No,No,Guilty,280,0,2014-04-22,2014-06-23,2
14004306,RESIDENTIAL FUND 350 LLC,"5900 Apt. 2 CANOGA AVE, WOODLAND, CA 91367--5098",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-01 00:00:00.000000,3941 N 30 ST,No Contest,Court,Active,10184841,0,No,No,Guilty,2680,2680,2014-02-20,2014-04-21,2
14004619,JEANDREA NEMBHARD TRUST,"9551 N LAKE DRV, Milwaukee, WI 53217",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2014-01-10 23:00:00.000000,1945 N 32ND ST,No Contest,Court,Active,61486666,791,No,No,Guilty,791,791,2014-03-20,2014-05-19,2
14004620,SCRUGGS PROPERTIES LLC,"3306 W HIGHLAND BLV, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2014-01-14 13:00:00.000000,3940 N 19TH ST,No Contest,Court,Closed,61486983,791,No,No,Guilty,791,0,2014-03-20,2014-10-08,2
14004621,SCRUGGS PROPERTIES LLC,"3306 W HIGHLAND BLV, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2014-01-14 13:00:00.000000,3940 N 19TH ST,No Contest,Court,Active,61486994,791,No,No,Guilty,791,280,2014-03-20,2014-10-08,2
14004643,HISPANIC ENTREPRENEURS OF WISCONSIN INC,"5027A W HOWARD AVE, Milwaukee, WI 53220",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-11-12 11:00:00.000000,2035 S 12 ST,No Contest,Court,Active,NS010571081,492,No,No,Guilty,492,492,2014-02-27,2014-04-28,1
14004644,HISPANIC ENTREPRENEURS OF WISCONSIN INC,"5027A W HOWARD AVE, Milwaukee, WI 53220",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2013-09-17 16:18:00.000000,2035 S 12 ST,No Contest,Court,Active,NS010571051,681,No,No,Guilty,681,681,2014-02-27,2014-04-28,1
14004645,PAK RENTALS & CONSTRUCTION LLC,"2842 S 49TH ST, MILWAUKEE, WI 53219",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2013-11-20 12:00:00.000000,3919 W WALNUT ST,No Contest,Court,Active,NS10585651,681,No,No,Guilty,681,681,2014-02-27,2014-04-28,1
14004646,PAK RENTALS & CONSTRUCTION LLC,"2842 S 49TH ST, MILWAUKEE, WI 53219",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-11-20 12:00:00.000000,3919 W WALNUT ST,No Contest,Court,Active,NS010585631,492,No,No,Guilty,492,492,2014-02-27,2014-04-28,1
14004838,HEFTER4 LLC,"544 Apt. 200 E OGDEN AVE, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-11-06 00:00:00.000000,2557 N 1 ST,No Contest,nicholas rezny,Active,9849941,0,No,No,Guilty,1180,1180,2014-05-20,2014-07-21,2
14004839,REGENCY RENOVATIONS LLC,"6650 Apt. D311 W STATE ST, WAUWATOSA, WI 53213",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-14 00:00:00.000000,4660 N 29 ST,No Contest,Court,Active,10210621,0,Yes,No,Guilty,580,580,2014-02-26,2014-04-28,A
14004840,BROADWAY PARKING COMPANY LLC,"4014 N RICHLAND CRT, MILWAUKEE, WI 53211",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-09-09 00:00:00.000000,777 N MILWAUKEE ST,No Contest,Court,Closed,10440381,0,No,No,Guilty,230,0,2014-02-26,2014-04-28,A
14004841,SEAWAY BANK AND TRUST CO,"2102 W FOND DU LAC AVE, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-07-19 00:00:00.000000,3036 N 24 PL,No Contest,christopher orr,Closed,10335921,0,No,No,Guilty,900,0,2014-07-01,2014-09-29,2
14004842,NEW BEGINNINGS OF WISCONSIN LLC,"116 AMANDA CRT, MUKWONAGO, WI 53149",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-10-15 00:00:00.000000,5269 N 28 ST,No Contest,David Barker,Closed,9796311,0,No,No,Guilty,330,0,2014-06-10,2014-08-11,1
14004843,TFN 1 INVESTMENTS LLC,"5928 W BURNHAM, WEST ALLIS, WI 53219",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-09-12 00:00:00.000000,6639 N 91 ST,No Contest,Jerry Maclin,Active,10444911,0,Yes,No,Guilty,430,430,2014-09-02,2014-11-03,1
14004856,FIFTH ROUND HOLDINGS LLC,"1103 LAKEFIELD RD, GRAFTON, WI 53024",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-09 00:00:00.000000,3136 N 34 ST,No Contest,Mark Dubois,Closed,10202211,0,No,No,Guilty,730,0,2014-06-10,2014-12-01,1
14004857,BP MOTEL 94 LLC,"3526 CANADA GOOSE XING, RACINE, WI 53403",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-09 00:00:00.000000,2840 N 22 ST,No Contest,Ketan Patel,Active,10201921,0,Yes,No,Guilty,1730,1630,2014-06-10,2014-11-03,1
14004858,PW 432 LLC,"2809 Apt. 204H FISH HATCHERY RD, MADISON, WI 53713",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-08-29 00:00:00.000000,2108 S 11 ST,No Contest,Court,Closed,10423791,0,No,No,Guilty,1440,0,2014-02-27,2014-04-28,1
14004859,MILWAUKEE REI #1 LLC,"1416 SHENANDOAH DRV, WAUNAKEE, WI 53597",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-10 00:00:00.000000,2809 N 21 ST,No Contest,Lawrence Lefebvre,Closed,10259561,0,No,No,Guilty,1030,0,2014-06-10,2014-10-06,1
14004877,HARAMBEE HOUSING PROJECT INC,"2813 W BOBOLINK AVE, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-12-04 00:00:00.000000,4323 N 14 ST,No Contest,amun bordain,Active,9901981,0,No,No,Guilty,960,960,2014-04-22,2014-06-23,2
14004882,NORTH MILWAUKEE STATE BANK,"5630 W FOND DU LAC AVE, MILWAUKEE, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-04 00:00:00.000000,3700 W CAPITOL DRV,No Contest,Defense Attorney,Closed,10248571,0,No,No,Guilty,480,0,2014-05-29,2014-08-27,2
14004883,31ST STREET HOLDINGS LLC,"920 W SILVER SPRING DRV, GLENDALE, WI 53209",Municipal citation,"Ordinance 214-7-2-b-1, Annual Fire Inspection Required",2013-12-05 13:55:00.000000,2011 N 30 ST,No Contest,Court,Active,NS10608441,545,No,No,Guilty,545,545,2014-02-27,2018-11-12,1
14004884,31ST STREET HOLDINGS LLC,"920 W SILVER SPRING DRV, GLENDALE, WI 53209",Municipal citation,"Ordinance 214-7-2-b-1, Annual Fire Inspection Required",2013-11-26 11:45:00.000000,6030 N 40 ST,No Contest,Court,Active,NS10593171,545,No,No,Guilty,545,545,2014-02-27,2018-11-12,1
14004888,HARAMBEE HOUSING PROJECT INC,"2813 W BOBOLINK AVE, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-07-01 00:00:00.000000,1120 W CHAMBERS ST,No Contest,amun bordain,Active,10306261,0,No,No,Guilty,1730,1730,2014-04-22,2014-06-23,2
14004890,1325 WEST LAWN AVENUE LLC,"1503 W LAWN AVE, Milwaukee, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-07 00:00:00.000000,1325 W LAWN AVE,No Contest,thomas reep,Closed,9714081,0,No,No,Guilty,2580,0,2014-05-29,2014-08-27,2
14004902,ALLEN OF MILWAUKEE LLC,"8665 N RIVER RD, RIVER HILLS, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-18 00:00:00.000000,1240 S 19 ST,No Contest,Defense Attorney,Closed,10039991,0,No,No,Guilty,4130,0,2014-06-24,2014-09-22,1
14005081,COMPLETE LAWN SERVICE INC,"N174W20371 RAYMOND RD, JACKSON, WI 53037",Traffic citation,"Statute 347.15(2), Improperly Locate Veh.Directional Lights",2013-12-29 22:11:00.000000,WATER ST N / JUNEAU AVE W,No Contest,Court,Closed,T3802912,76.2,No,No,Guilty,76.2,0,2014-02-17,2014-04-21,2
14005776,3121 LLC,"3121 W WISCONSIN AVE, Milwaukee, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-12 00:00:00.000000,3121 W WISCONSIN AVE,No Contest,Court,Active,10266111,0,No,No,Guilty,700,700,2014-03-05,2014-05-05,A
14005777,EL BURRITO REAL LLC,"3725 W MT. VERNON AVE, Milwaukee, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-14 00:00:00.000000,4302 N 50 ST,No Contest,"Francisco Camacho, RA",Active,10211151,0,No,No,Guilty,480,480,2014-08-14,2014-10-13,3
14005791,SHANEE SCRUGGS I LLC,"3805 W CENTER ST, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-10 00:00:00.000000,3805 W CENTER ST,No Contest,Shanee Scruggs,Active,10263091,0,Yes,No,Guilty,700,700,2014-05-22,2014-07-21,3
14006207,HD EXPRESS LLC,"3803 N 41 STR, MILWAUKEE, WI 53216",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2013-12-28 13:30:00.000000,LOCUST ST W / 60TH ST N,No Contest,Anthony Hall,Closed,S5473683,151.8,No,No,Guilty,200,0,2014-02-27,2014-07-28,2
14006208,HD EXPRESS LLC,"3803 N 41 STR, MILWAUKEE, WI 53216",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2013-12-28 13:30:00.000000,LOCUST ST W / 60TH ST N,Not Guilty,Anthony Hall,Closed,S5473694,151.8,No,No,Dismissed without Prejudice,0,0,2014-02-27,2014-02-27,2
14006209,HD EXPRESS LLC,"3803 N 41 STR, MILWAUKEE, WI 53216",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2013-12-28 13:30:00.000000,LOCUST ST W / 60TH ST N,Not Guilty,Anthony Hall,Closed,S5473705,114,No,No,Dismissed without Prejudice,0,0,2014-02-27,2014-02-27,2
14006269,GORDIEBOUCHER FORD OF KENOSHA INC,"8301 75TH ST, KENOSHA, WI 53142",Traffic citation,"Statute 341.55(1), Dealer Misuse/Dealer Vehicle Plates",2013-12-26 23:34:00.000000,WISCONSIN AVE E / MILWAUKEE ST N,Not Guilty,Henry Cornett,Closed,R6760983,151.8,No,No,Dismissed without Prejudice,0,0,2014-03-18,2014-03-18,A
14006307,RITZ REAL ESTATE LLC,"4943 S 15 ST, Milwaukee, WI 53221",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-08-08 00:00:00.000000,5834 W VILLARD AVE,No Contest,Sarie Hashash,Closed,10382111,0,No,No,Guilty,380,0,2014-05-22,2014-08-20,3
14006309,BETHEL TEMPLE CHURCH OF GOD IN CHRIST IN,"2576 N 5 ST, Milwaukee, WI 53212",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-07-29 00:00:00.000000,2576 N 5 ST,No Contest,Court,Active,10355591,0,No,No,Guilty,300,300,2014-03-05,2014-05-05,A
14006310,MOROCCO INVESTMENTS LLC,"2233 W CAPITOL DRV, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-08-12 00:00:00.000000,5306 W CENTER ST,No Contest,Frank Johnson,Closed,10387041,0,No,No,Guilty,280,0,2014-06-12,2014-08-11,3
14006311,CITY TRANSFORMATION LIMITED,"1442 Apt. 300 N FARWELL AVE, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-07-11 00:00:00.000000,3074 N 25 ST,No Contest,Court,Active,10319431,0,Yes,No,Guilty,880,195,2014-03-05,2014-05-05,A
14006313,WELLS FARGO BANK NA,"3476 Stateview BLV, Fort Mill, SC 29715--7203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-11 00:00:00.000000,5227 N 34 ST,No Contest,Defense Attorney,Closed,10266821,0,No,No,Guilty,3500,0,2014-06-12,2014-09-10,3
14006314,CAR OUTLET LLC,"4711 N HOPKINS ST, Milwaukee, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-15 00:00:00.000000,2945 N 29 ST,No Contest,Court,Active,10215121,0,Yes,No,Guilty,3480,3480,2014-03-05,2014-05-05,A
14006315,IGLESIA DEL DIOS VIVO COLUMNA Y APOYO DE,"1310 S 16 ST, MILWAUKEE, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-09-13 00:00:00.000000,1316 S CESAR E CHAVEZ DRV,No Contest,Eduardo Garcia,Closed,10449071,0,No,No,Guilty,280,0,2014-04-03,2014-06-02,3
