16000450,GREATER NEW BIRTH CHURCH INC,"2207 W CENTER ST, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-05 00:00:00.000000,2206 W CENTER ST,No Contest,John Smith,Closed,11186171,0,No,No,Guilty,580,0,2016-03-24,2016-06-22,3
16000451,AJP1 LLC,"4812 W LLOYD ST, MILWAUKEE, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-31 00:00:00.000000,4522 W HAMPTON AVE,No Contest,Anthony Gleghorn,Closed,11671632,0,No,No,Guilty,1380,0,2016-05-10,2016-07-11,3
16000452,BULLPEN113 LLC,"4100 W RIVER LN, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-21 00:00:00.000000,113 W HADLEY ST,No Contest,"Mark Rolison, RA",Closed,11657471,0,No,No,Guilty,230,0,2016-02-25,2016-05-25,1
16001002,HOME PATH FINANCIAL LIMITED PARTNERSHIP,"5116 N 126 ST, BUTLER, WI 53007",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-06 00:00:00.000000,2712 S 29 ST,No Contest,Jeff Kleiner,Closed,11631681,0,No,No,Guilty,280,0,2016-04-12,2016-06-13,1
16001003,TIME TO HARVEST INVESTMENT LLC,"3887 N PORT WASHINGTON RD, Milwaukee, WI 53212",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-12 00:00:00.000000,2017 N 40 ST,No Contest,Court,Active,11641561,0,Yes,No,Guilty,580,580,2016-03-03,2016-05-02,3
16001008,NORTHSIDE NEIGHBORHOOD INITIATIVE LLC,"200 N MAIN ST, OREGON, WI 53575",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-09-30 00:00:00.000000,2142 N 37 ST,No Contest,Court,Closed,11728791,0,No,No,Guilty,530,0,2016-03-03,2016-05-02,3
16001009,DEUTSCHE BANK NATIONAL TRUST CO,"8040 Apt. 200 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-03 00:00:00.000000,3317 N 4 ST,No Contest,Court,Active,11624711,0,Yes,No,Guilty,5000,5000,2016-03-03,2016-09-20,3
16001010,DHK MIDWEST LLC,"13785 W WILDFLOWER LN, NEW BERLIN, WI 53151",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-24 00:00:00.000000,406 W CENTER ST,No Contest,"Ramakrishna Vootkur,",Closed,11340141,0,No,No,Guilty,335,0,2016-03-03,2016-05-02,3
16001020,SKY HS LLC,"2326 E ELM RD, OAK CREEK, WI 53154",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-07-06 00:00:00.000000,5716 W HAMPTON AVE,No Contest,Court,Active,11576801,0,Yes,No,Guilty,980,980,2016-03-03,2016-05-02,3
16001021,SUDDEN VALLEY LLC,"9919 W LISBON AVE, Milwaukee, WI 53222",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-12-15 00:00:00.000000,4741 N 46 ST,No Contest,Court,Closed,11240651,0,No,No,Guilty,380,0,2016-03-03,2016-05-02,3
16001028,FAIRWAY TRANSIT INC,"930 SILVERNAIL RD, PEWAUKEE, WI 53072",Municipal citation,"Ordinance 101-5.5-1-a, Excessive Size/Weight/Load Permit Req'd",2015-12-15 10:30:00.000000,1900 W PIERCE ST,No Contest,Court,Closed,61564123,321,No,No,Dismissed without Prejudice,0,0,2016-03-31,2016-03-31,2
16001090,AS NEW APPLIANCES INC,"6045 E WIND LAKE RD, UNION GROVE, WI 53182",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-14 15:30:00.000000,W PIERCE ST / W REYNOLDS PL,No Contest,Thomas Sarnowski,Closed,B7121376,161.8,No,No,Guilty,161.8,0,2016-04-04,2016-05-04,A
16001091,AS NEW APPLIANCES INC,"6045 E WIND LAKE RD, UNION GROVE, WI 53182",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-14 15:30:00.000000,W PIERCE ST / W REYNOLDS PL,No Contest,Thomas Sarnowski,Closed,B7121380,161.8,No,No,Guilty,61.8,0,2016-04-04,2016-05-04,A
16001092,AS NEW APPLIANCES INC,"6045 E WIND LAKE RD, UNION GROVE, WI 53182",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-14 15:30:00.000000,W PIERCE ST / W REYNOLDS PL,No Contest,Thomas Sarnowski,Closed,B7121391,161.8,No,No,Dismissed without Prejudice,0,0,2016-04-04,2016-04-04,A
16001119,FAIRWAY TRANSIT INC,"930 SILVERNAIL RD, PEWAUKEE, WI 53072",Traffic citation,"Statute 348.15(3)(c), Violate Class A Hwy Weight Limits",2015-12-15 10:30:00.000000,W PIERCE ST / W REYNOLDS PL,No Contest,Defense Attorney,Closed,B7121402,4327,No,No,Guilty,2500,0,2016-03-31,2016-06-29,2
16001120,FRANKLIN MEATS,"9431 W OAKWOOD RD, FRANKLIN, WI 53132",Traffic citation,"Statute 344.62(1), Operate Motor Vehicle without Insurance",2015-12-12 09:38:00.000000,S 34TH ST /,No Contest,Court,Closed,B7121273,124,No,No,Guilty,124,0,2016-01-29,2016-03-29,2
16001121,FRANKLIN MEATS,"9431 W OAKWOOD RD, FRANKLIN, WI 53132",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-12 09:38:00.000000,S 34TH ST /,No Contest,Court,Closed,B7121284,161.8,No,No,Guilty,161.8,0,2016-01-29,2016-01-29,2
16001122,FRANKLIN MEATS,"9431 W OAKWOOD RD, FRANKLIN, WI 53132",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-12-12 09:38:00.000000,S 34TH ST /,No Contest,Court,Closed,B7121295,161.8,No,No,Guilty,161.8,0,2016-01-29,2016-01-29,2
16001127,HARMAN COMPANY SERVICES LLC,"4379 S HOWELL AV, MILWAUKEE, WI 53207",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-12 13:26:00.000000,W LINCOLN AVE / S 34TH ST,No Contest,Court,Closed,B7121332,161.8,No,No,Guilty,161.8,0,2016-01-29,2016-03-29,2
16001145,PESCH TRUCKING,"21509 6 MILE RD, FRANKSVILLE, WI 53126",Traffic citation,"Statute 348.15(3)(c), Violate Class A Hwy Weight Limits",2015-12-16 12:07:00.000000,W LAPHAM BLVD / S 2ND ST,No Contest,Defense Attorney,Closed,T9189176,2256.1,No,No,Guilty,2256.1,0,2016-04-14,2016-07-13,2
16001504,THE WASHING MACHINE MAN,"6555 N TEUTONIA, MILWAUKEE, WI 53209",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-22 11:29:00.000000,N 64TH ST / W DOUGLAS AVE,No Contest,Court,Active,I1019185,187,Yes,No,Guilty,187,187,2016-02-01,2016-04-01,1
16001505,THE WASHING MACHINE MAN,"6555 N TEUTONIA, MILWAUKEE, WI 53209",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-22 11:29:00.000000,N 64TH ST / W DOUGLAS AVE,No Contest,Court,Active,I1019196,161.8,Yes,No,Guilty,161.8,161.8,2016-02-01,2016-04-01,1
16001506,THE WASHING MACHINE MAN,"6555 N TEUTONIA, MILWAUKEE, WI 53209",Traffic citation,"Statute 194.23(1), Motor Carrier Fail/Obtain Certificate",2015-12-22 11:29:00.000000,N 64TH ST / W DOUGLAS AVE,No Contest,Court,Active,I1019200,691,Yes,No,Guilty,691,691,2016-02-01,2016-04-01,1
16001507,THE WASHING MACHINE MAN,"6555 N TEUTONIA, MILWAUKEE, WI 53209",Traffic citation,"Statute 194.17, Motor Carrier Fail/Obtain Certificate",2015-12-22 11:29:00.000000,N 64TH ST / W DOUGLAS AVE,No Contest,Court,Active,I1019211,691,Yes,No,Guilty,691,691,2016-02-01,2016-04-01,1
16001674,CASCADE REAL ESTATE LP XI,"1551 Apt. 409 N WATER ST, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-07-29 00:00:00.000000,5125 N 64 ST,No Contest,Richard Geis,Closed,11620541,0,No,No,Guilty,540,0,2016-06-21,2016-08-22,3
16001676,ACTS COMMUNITY DEVELOPMENT CORPORATION,"2414 W VLIET ST, Milwaukee, WI 53205",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-07-24 00:00:00.000000,2443 S 7 ST,No Contest,Michael Gosman,Closed,11614241,0,No,No,Guilty,1655,0,2016-08-02,2016-10-31,3
16001681,DOLPHIN PROPERTIES LLC,"11065 CATHEDRAL CRT, WAUWATOSA, WI 53226",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-31 00:00:00.000000,2519 W LINCOLN AVE,No Contest,Defense Attorney,Closed,11673741,0,No,No,Guilty,230,0,2016-03-10,2016-06-08,2
16001693,CITIBANK NA AS TRUSTEE,"3815 S WEST TEMPLE, SALT LAKE CITY, UT 84115",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-05-26 00:00:00.000000,2155 W MORGAN AVE,No Contest,Court,Active,11508621,0,Yes,No,Guilty,2580,2580,2016-03-10,2016-05-09,2
16002085,KG FAMILY INVESTMENTS LLC,"4325 N MAYFAIR RD, WAUWATOSA, WI 53222",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-06-05 00:00:00.000000,2961 N 11 LN,No Contest,Court,Active,11528581,0,Yes,No,Guilty,1180,1180,2016-03-03,2016-05-02,3
16002090,VARITAS LLC,"9600 W BARNARD AVE, MILWAUKEE, WI 53228",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-07-21 00:00:00.000000,3302 W CENTER ST,No Contest,CHRIS OCHI,Closed,11614041,0,No,No,Guilty,480,0,2016-05-17,2016-10-31,2
16002099,WWG PROPERTY INVESTMENTS LLC,"5615 W CAPITOL DRV, MILWAUKEE, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-05-06 00:00:00.000000,2209 N 20 ST,No Contest,Court,Active,11477901,0,Yes,No,Guilty,1800,1800,2016-03-03,2016-05-02,3
16002100,FIRSTAR MANAGEMENT GROUP LLC,"3489 Apt. 201 N 76TH ST, MILWAUKEE, WI 53222",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-07-14 00:00:00.000000,3622 N 26TH ST,No Contest,Defense Attorney,Active,11591311,0,Yes,No,Guilty,880,880,2016-05-10,2016-08-08,3
16002101,S & R MILW PROPERTIES LLC,"4474 N 68TH ST, MILWAUKEE, WI 53218",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-06 00:00:00.000000,2837 N 28TH ST,No Contest,Court,Active,11631591,0,Yes,No,Guilty,230,230,2016-03-03,2016-05-02,3
16002116,FAQ HOME IMPROVEMENT LLC,"911 W MAPLE ST, MILWAUKEE, WI 53204",Municipal citation,"Ordinance 66-22-4, Lead Hazard Reduction Project Permit Req",2015-12-01 11:10:00.000000,3317 W MT VERNON AVE,No Contest,Felix Questell,Active,61574015,565,Yes,No,Guilty,280,280,2016-05-25,2016-08-23,3
16002117,FAQ HOME IMPROVEMENT LLC,"911 W MAPLE ST, MILWAUKEE, WI 53204",Municipal citation,"Ordinance 66-22-4-h-1, Permit Required to Conduct Lead Reduc.",2015-12-01 11:10:00.000000,3317 W MT VERNON AVE,Not Guilty,Felix Questell,Closed,61574026,3234.06,No,No,Dismissed without Prejudice,0,0,2016-05-25,2016-05-25,3
16002118,CASTILLO CUSTOM REMODELING LLC,"3111 W NATIONAL AVE, MILWAUKEE, WI 53215--1117",Municipal citation,"Ordinance 66-22-4, Lead Hazard Reduction Project Permit Req",2015-12-01 11:10:00.000000,3317 W MT VERNON AVE,No Contest,Court,Active,61574030,565,Yes,No,Guilty,565,565,2016-02-04,2016-04-04,1
16002119,CASTILLO CUSTOM REMODELING LLC,"3111 W NATIONAL AVE, MILWAUKEE, WI 53215--1117",Municipal citation,"Ordinance 66-22-4-h-1, Permit Required to Conduct Lead Reduc.",2015-12-14 11:10:00.000000,3017 W MT. VERNON AVE,No Contest,Court,Active,61574041,3234.06,Yes,No,Guilty,3234.06,3234.06,2016-02-04,2016-04-04,1
16002263,KG FAMILY INVESTMENTS LLC,"4325 N MAYFAIR RD, WAUWATOSA, WI 53222",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-05-28 00:00:00.000000,3225 W BURLEIGH ST,No Contest,Court,Active,11530471,0,Yes,No,Guilty,580,580,2016-03-10,2016-05-09,2
16002275,ALEXANDRIA CHURCH OF GOD IN CHRIST INC,"2377 N HUBBARD ST, Milwaukee, WI 53212",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-31 00:00:00.000000,2377 N HUBBARD ST,No Contest,Court,Closed,11406411,0,No,No,Guilty,500,0,2016-03-10,2016-05-09,3
16002278,EDWARD JOSEPH LLC,"2430 S 30 ST, MILWAUKEE, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-10-13 00:00:00.000000,818 S 36 ST,No Contest,Defense Attorney,Closed,11757642,0,No,No,Guilty,380,0,2016-06-07,2016-09-06,2
16002285,THE NEW COVENANT MISSIONARY BAPTIST CHUR,"2315 N 38TH ST, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-30 00:00:00.000000,3508 W NORTH AVE,No Contest,"RA, Fred Crouth",Closed,11175261,0,No,No,Guilty,480,0,2016-11-22,2017-02-20,2
16002286,MANY BLESSINGS REAL ESTATE GROUP LLC,"2254 N 73RD ST, WAUWATOSA, WI 53213",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-17 00:00:00.000000,3401 N 1 ST,No Contest,Court,Active,11204791,0,Yes,No,Guilty,980,980,2016-03-10,2016-07-05,3
16002419,A J HEINEN,"19805 W LINCOLN AVE, NEW BERLIN, WI 53146",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-12 11:38:00.000000,W NATIONAL AVE / S 31ST ST,No Plea,,Closed,B7121483,161.8,No,No,Dismissed without Prejudice,0,0,2016-02-05,2016-02-05,1
16002430,BERRADA PROPERTIES MANAGEMENT INC,"7421 N RIDGEVIEW DR, MEQUON, WI 53092",Traffic citation,"Statute 344.62(1), Operate Motor Vehicle without Insurance",2015-12-22 14:59:00.000000,N 107TH ST / W DONNA DR,Not Guilty,Defense Attorney,Closed,T9189246,124,No,No,Dismissed without Prejudice,0,0,2016-04-22,2016-04-22,3
16002431,BERRADA PROPERTIES MANAGEMENT INC,"7421 N RIDGEVIEW DR, MEQUON, WI 53092",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-22 14:59:00.000000,N 107TH ST / W DONNA DR,No Contest,Defense Attorney,Closed,T9189250,161.8,No,No,Guilty,161.8,0,2016-04-22,2016-06-21,3
16002432,BERRADA PROPERTIES MANAGEMENT INC,"7421 N RIDGEVIEW DR, MEQUON, WI 53092",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-12-22 14:59:00.000000,N 107TH ST / W DONNA DR,No Contest,Defense Attorney,Closed,T9189261,124,No,No,Guilty,40,0,2016-04-22,2016-06-21,3
16002468,GREAT LAKES EXCAVATING INC,"6701 N TEUTONIA AVE, MILWAUKEE, WI 53209",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2015-12-18 16:43:00.000000,W SILVER SPRING DR / N 62ND ST,No Contest,Court,Closed,B0033596,187,No,No,Guilty,187,0,2016-02-05,2016-04-05,1
16002469,GREAT LAKES EXCAVATING INC,"6701 N TEUTONIA AVE, MILWAUKEE, WI 53209",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-12-18 16:43:00.000000,W SILVER SPRING DR / N 62ND ST,No Contest,Court,Closed,B0033600,124,No,No,Guilty,124,0,2016-02-05,2016-04-05,1
16002470,GREAT LAKES EXCAVATING INC,"6701 N TEUTONIA AVE, MILWAUKEE, WI 53209",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-12-18 16:43:00.000000,W SILVER SPRING DR / N 62ND ST,No Contest,Court,Closed,B0033611,98.8,No,No,Guilty,98.8,0,2016-02-05,2016-04-05,1
16002471,GREAT LAKES EXCAVATING INC,"6701 N TEUTONIA AVE, MILWAUKEE, WI 53209",Traffic citation,"Statute 341.61(4), Possess Fraud. Obtained Registration",2015-12-18 16:43:00.000000,W SILVER SPRING DR / N 62ND ST,No Contest,Court,Closed,B0033622,161.8,No,No,Guilty,161.8,0,2016-02-05,2016-04-05,1
16002482,ROBERT LEE JOHNSON,"2800 N 49th ST, Milwaukee, WI 53210",Traffic citation,"Statute 346.57(5), Exceeding Speed Zones/Posted Limits",2015-12-19 13:10:00.000000,JACKSON PARK OVERPASS / S 35TH ST,No Contest,Court,Closed,B7121435,98.8,No,No,Guilty,98.9,0,2016-02-05,2016-04-05,1
16002483,KANDY INC,"3700 N HOLTON ST, MILWAUKEE, WI 53212",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2015-10-19 11:03:00.000000,WB / N 60TH ST,Not Guilty,Defense Attorney,Closed,B7121450,187,No,No,Dismissed without Prejudice,0,0,2016-06-01,2016-06-01,2
16002484,KANDY INC,"3700 N HOLTON ST, MILWAUKEE, WI 53212",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-10-19 11:03:00.000000,WB / N 60TH ST,No Contest,Defense Attorney,Closed,B7121461,124,No,No,Guilty,124,0,2016-06-01,2016-08-30,2
16002485,KANDY INC,"3700 N HOLTON ST, MILWAUKEE, WI 53212",Traffic citation,"Statute 194.34(1), Contract Motor Carrier Fail/License",2015-10-19 11:03:00.000000,WB / N 60TH ST,Not Guilty,Defense Attorney,Closed,B7121472,691,No,No,Guilty,500,0,2016-06-01,2016-08-30,2
16002486,LEADER TOWING AND TRANSPORT INC,"6944 N TEUTONIA AVE, MILWAUKEE, WI 53209",Traffic citation,"Statute 344.62(1), Operate Motor Vehicle without Insurance",2015-12-22 13:36:00.000000,N 107TH ST / W JONEN ST,No Contest,Court,Closed,T9189213,124,No,No,Guilty,124,0,2016-02-05,2016-04-05,1
16002487,LEADER TOWING AND TRANSPORT INC,"6944 N TEUTONIA AVE, MILWAUKEE, WI 53209",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-12-22 13:36:00.000000,N 107TH ST / W JONEN ST,No Contest,Court,Closed,T9189224,161.8,No,No,Guilty,161.8,0,2016-02-05,2016-04-05,1
16002498,MJ CONSTRUCTION INC,"8617 W KAUL AVE, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-12-23 14:18:00.000000,CTH E/ W SILVER SPRING DR / HIGHWAY ON/OFF RAMP,No Contest,Court,Closed,B0033725,161.8,No,No,Guilty,161.8,0,2016-02-23,2016-04-25,1
16002499,MJ CONSTRUCTION INC,"8617 W KAUL AVE, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-12-23 14:18:00.000000,CTH E/ W SILVER SPRING DR / HIGHWAY ON/OFF RAMP,No Contest,Court,Closed,B0033736,124,No,No,Guilty,124,0,2016-02-23,2016-02-23,1
16002593,ANDREA & ASSOC LLC,"9551 N LAKE DRV, BAYSIDE, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-12 00:00:00.000000,1820 W CLARKE ST,No Contest,Court,Active,11640691,0,Yes,No,Guilty,580,580,2016-03-03,2016-05-02,3
16002597,OCJP LLC,"8687 N 107TH ST, MILWAUKEE, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-06 00:00:00.000000,3725 N 6 ST,No Contest,Defense Attorney,Closed,11634411,0,No,No,Guilty,1880,0,2016-06-07,2016-09-06,2
16002599,WOODLAND REAL ESTATE INVESTMENTS LLC,"2624 N GRANT BLV, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-10-01 00:00:00.000000,2538 N 37 ST,No Contest,Court,Closed,11733591,0,No,No,Guilty,1780,0,2016-03-03,2016-05-02,3
16002604,CP CORPORATION,"5532 DURAND AVE, RACINE, WI 53406",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-07-15 00:00:00.000000,2121 W NORTH AVE,No Contest,Jamie Vazquez,Closed,11598031,0,No,No,Guilty,630,0,2016-06-07,2016-08-08,2
16002776,MCMP PROPERTY LLC,"4402 N 27TH ST, MILWAUKEE, WI 53209",Municipal citation,"Ordinance 214-3, Adoption of Model Fire Code",2015-12-02 15:22:00.000000,4402 N 27TH ST,No Contest,Defense Attorney,Closed,DNS011844311,573,No,No,Guilty,250,0,2016-06-14,2016-08-15,1
16002777,MCMP PROPERTY LLC,"4402 N 27TH ST, MILWAUKEE, WI 53209",Municipal citation,"Ordinance 214-3, Adoption of Model Fire Code",2015-12-02 15:22:00.000000,4402 N 27TH ST,No Contest,Defense Attorney,Closed,DNS011844301,573,No,No,Dismissed without Prejudice,0,0,2016-06-14,2016-06-14,1
16002782,NATIONAL21 LLC,"2314 S 133RD ST, NEW BERLIN, WI 53151",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-10-30 00:00:00.000000,816 S 22 ST,No Plea,,Closed,11793581,0,No,No,Dismissed without Prejudice,0,0,2016-03-17,2016-03-17,1
16002783,SAT RESIDENCE WI LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-08-20 00:00:00.000000,4557 N 26 ST,No Contest,Court,Active,11657521,0,Yes,No,Guilty,730,730,2016-03-17,2016-05-16,1
16002784,BARON MANAGEMENT LLC,"4160 N 126 ST, BROOKFIELD, WI 53005",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-07-23 00:00:00.000000,1251 S 34 ST,No Contest,Court,Closed,11609231,0,No,No,Guilty,630,0,2016-03-17,2016-05-16,1
16002785,HORKAN PROPERTIES LLC,"1189 FOUR WINDS WAY, HARTLAND, WI 53029",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-10-26 00:00:00.000000,4101 W FAIRMOUNT AVE,No Contest,Court,Closed,11777772,0,Yes,No,Guilty,1730,0,2016-03-17,2016-05-16,1
16002789,ADVANCED DESIGN SOLUTIONS LLC,"4050 N 44TH ST, MILWAUKEE, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-27 00:00:00.000000,2406 N 7 ST,Not Guilty,Joseph Clayton,Closed,11297801,0,No,No,Guilty,680,0,2016-05-03,2016-07-05,1
16002792,PELOTON HM INVESTORS LLC,"6508 Apt. 9 S 27 ST, OAK CREEK, WI 53154",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-28 00:00:00.000000,1442 N HUMBOLDT AVE,No Contest,Court,Closed,11463191,0,No,No,Guilty,380,0,2016-03-17,2016-05-16,1
16002796,UNITED INDIANS OF MILWAUKEE INC,"1554 W BRUCE ST, Milwaukee, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-11-16 00:00:00.000000,1554 W BRUCE ST,No Contest,Court,Active,11816931,0,Yes,No,Guilty,230,230,2016-03-17,2016-05-16,1
16002801,SPAZ GORDON PRODUCTIONS LLC,"3419 N 57 ST, Milwaukee, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-04-29 00:00:00.000000,3149 N 47 ST,No Contest,Court,Closed,11470291,0,No,No,Guilty,880,0,2016-03-17,2016-05-16,1
16002802,MADISON ENERGY LLC,"7818 Apt. 203 BIG SKY DRV, MADISON, WI 53719",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-10-01 00:00:00.000000,3445 N 14 ST,No Contest,Court,Active,11733041,0,Yes,No,Guilty,1550,1550,2016-03-17,2016-05-16,1
